-0.146382	-0.0213818
0.13453	0.00952966
-1.87138	0.128616
0.46065	-0.0393498
-0.214253	0.0357466
0.163712	0.0387117
-0.827944	0.172056
0.298595	0.0485953
1.05547	0.0554664
0.0102154	0.00240293
1.17457	0.174568
-0.546841	-0.046841
-1.04944	-0.0494427
0.660682	0.160682
-0.625276	-0.125276
1.48596	0.485964
-0.829081	0.170919
-2.55912	-0.559122
-0.888707	0.111293
-0.539781	-0.0397805
1.01922	0.0192236
-0.628956	-0.128956
-0.482589	0.0174108
0.339587	0.0895866
-0.121306	0.00369377
2.10886	0.108857
-0.371003	-0.121003
-0.287389	-0.0373894
-2.30144	-0.301443
-1.05935	-0.059349
-0.0615274	0.000972615
1.45502	0.455024
1.35433	0.354326
0.925328	-0.0746723
-0.243275	0.00672548
1.51561	-0.484391
0.197497	-0.0525029
1.00886	0.00886476
0.439499	-0.0605008
0.438945	-0.0610552
0.645743	0.145743
-0.128149	-0.00314881
-1.68599	0.314013
1.77643	-0.223568
-0.613857	-0.113857
0.469861	-0.0301386
-0.582398	-0.0823981
0.668493	0.168493
-0.103692	0.0213075
0.149386	0.0243858
0.624049	0.124049
1.53727	-0.462725
1.17067	0.170669
1.07825	0.0782482
-2.05006	-0.0500593
1.17196	0.171963
-1.45473	-0.454731
0.136395	0.0113951
-1.11552	-0.115521
-1.71463	0.285374
1.12422	0.124221
-1.73985	0.260148
-1.47975	-0.479754
-1.58694	0.41306
1.48247	0.482469
-0.727862	-0.227862
0.754843	-0.245157
-0.1128	0.0122
0.984235	-0.0157651
0.326633	0.0766326
-1.03745	-0.0374483
-0.0764704	-0.0139704
-2.08402	-0.0840242
0.389231	-0.110769
0.243215	-0.00678534
0.455092	-0.0449076
0.275194	0.0251937
2.91628	0.916283
0.272422	0.0224223
-3.20464	0.795362
1.86225	-0.137754
-2.09501	-0.095012
1.05544	0.055438
0.310367	0.0603669
-0.00122802	-0.000251458
0.404831	-0.0951691
-1.08115	-0.081154
1.41863	0.418635
-0.400148	0.0998524
0.926096	-0.0739044
-0.358203	-0.108203
0.126072	0.00107198
0.387892	-0.112108
-0.569566	-0.0695664
-0.634654	-0.134654
0.882249	-0.117751
-0.677104	-0.177104
0.204175	-0.0458246
1.35715	0.357145
-2.453	-0.453003
-0.315325	-0.0653246
-0.379922	0.120078
-0.608541	-0.108541
1.35717	0.357169
0.0195746	0.00394957
1.32359	0.323593
-0.0912438	-0.0287438
-0.208138	0.041862
-1.61209	0.387914
0.281664	0.0316639
0.785215	-0.214785
-0.316253	-0.0662532
0.353801	0.103801
-0.271609	-0.0216091
-1.77443	0.225574
-0.0590157	0.00348432
-1.53723	0.462773
-0.0539041	0.00859588
0.386642	-0.113358
0.129153	0.00415329
1.54308	-0.456922
-0.388037	0.111963
0.0763218	0.0138218
-0.644921	-0.144921
-1.68173	0.318267
-0.900313	0.0996868
-0.383684	0.116316
-0.587587	-0.0875865
-0.130386	-0.00538647
-2.37398	-0.373977
1.01014	0.010137
-0.981124	0.0188763
0.465062	-0.0349377
1.17503	0.175033
-1.54914	0.450857
-0.944311	0.0556891
-0.524505	-0.0245052
1.06121	0.061205
1.52626	-0.473739
-1.08715	-0.0871498
-0.395067	0.104933
-1.8694	0.130605
0.886654	-0.113346
-0.0245811	0.00666889
0.281015	0.0310152
-0.43059	0.0694101
-0.282224	-0.0322239
0.98182	-0.0181804
-0.226851	0.0231491
0.680064	0.180064
0.137044	0.0120437
-1.1258	-0.125795
-0.171483	-0.0464828
-0.0395065	-0.0082565
1.51453	-0.485469
-0.126506	-0.00150595
0.0306945	-0.000555472
-0.368253	-0.118253
0.983281	-0.0167194
-0.149726	-0.0247257
-0.584821	-0.0848208
-0.432586	0.0674136
1.41966	0.419659
-0.127846	-0.00284582
-0.704493	-0.204493
0.24827	-0.00172959
1.81503	-0.184974
1.151	0.150998
1.32445	0.324451
-0.84942	0.15058
1.01566	0.0156611
1.16719	0.167188
-0.0821409	-0.0196409
-0.0890962	-0.0265962
-0.0626403	-0.000140272
-0.568668	-0.0686681
0.450628	-0.0493716
-0.503789	-0.0037891
0.950093	-0.0499068
-0.502095	-0.00209475
1.82362	-0.176375
-0.93429	0.0657103
0.246156	-0.00384441
-0.33775	-0.08775
0.884862	-0.115138
-0.787764	0.212236
-0.248331	0.00166885
-0.38751	0.11249
-0.916308	0.0836922
-1.28537	-0.285372
0.527725	0.0277246
-1.3623	-0.362296
-1.24964	-0.249641
-0.396654	0.103346
-0.314504	-0.0645038
-1.19639	-0.196392
-1.40579	-0.405793
0.954706	-0.0452937
-0.564152	-0.064152
0.435944	-0.0640562
-0.293951	-0.0439505
0.0505313	-0.0119687
1.1321	0.132103
-0.730551	-0.230551
-0.701741	-0.201741
-0.393573	0.106427
0.568603	0.0686025
-0.441037	0.0589634
0.000447696	-4.05849e-05
-0.113014	0.0119862
-0.816183	0.183817
-0.23439	0.0156103
-0.880084	0.119916
1.33834	0.338342
-0.747356	-0.247356
0.0238353	-0.00741469
-0.703211	-0.203211
1.75569	-0.244312
-1.47934	-0.479343
-0.592084	-0.0920838
-0.104689	0.0203107
0.193023	-0.0569772
-0.584238	-0.0842376
2.35858	0.35858
-2.26491	-0.264909
2.83542	0.835418
-1.17708	-0.177083
-0.770908	0.229092
0.0631497	0.000649732
2.56777	0.567767
-0.827822	0.172178
0.763801	-0.236199
-1.14972	-0.149715
-1.17758	-0.177578
0.620899	0.120899
0.0476455	-0.0148545
0.98074	-0.0192602
-1.23425	-0.234246
0.61932	0.11932
-0.922346	0.0776539
-0.122258	0.00274213
0.685395	0.185395
-0.947542	0.0524578
0.379197	-0.120803
-1.11819	-0.118186
-2.58622	-0.586222
-1.63714	0.362865
0.0379023	0.00665234
1.48602	0.486021
0.814239	-0.185761
-1.23476	-0.234759
-0.409123	0.0908775
-0.435955	0.0640449
0.702159	0.202159
0.772662	-0.227338
0.221592	-0.0284079
-1.33679	-0.336791
0.0629221	0.000422145
1.07924	0.0792439
-0.467678	0.0323216
0.886887	-0.113113
-0.579663	-0.0796627
-1.29847	-0.298473
-0.0285545	0.00269545
-0.291079	-0.0410785
0.34805	0.0980496
