-0.146382	0.00014333
0.13453	0.000663306
-1.87138	-0.00385004
0.46065	-0.00116582
-0.214253	-0.000979365
0.163712	-0.00251291
-0.827944	0.00673338
0.298595	-0.000921596
1.05547	-0.00384048
0.0102154	8.16347e-05
1.17457	0.00236679
-0.546841	0.000440329
-1.04944	0.00986419
0.660682	-0.00421624
-0.625276	0.00239705
1.48596	-0.00170063
-0.829081	0.00559652
-2.55912	0.00697221
-0.888707	0.0149834
-0.539781	0.00156061
1.01922	-0.00284303
-0.628956	-0.00128341
-0.482589	0.00661574
0.339587	-0.00019867
-0.121306	0.000994989
2.10886	-0.00975685
-0.371003	0.000913092
-0.287389	-0.000666193
-2.30144	-0.00765706
-1.05935	-4.20578e-05
-0.0615274	0.000294239
1.45502	-0.000521769
1.35433	-0.00481449
0.925328	0.00169566
-0.243275	0.00132793
1.51561	0.01162
0.197497	0.00051035
1.00886	-0.00210836
0.439499	0.00353868
0.438945	0.00298431
0.645743	0.00421907
-0.128149	-0.00039048
-1.68599	0.0016859
1.77643	-0.0309494
-0.613857	0.000264408
0.469861	-0.00214533
-0.582398	-0.00265916
0.668493	0.00359468
-0.103692	0.00178709
0.149386	-0.000372604
0.624049	0.00318923
1.53727	-0.0215143
1.17067	-0.00153156
1.07825	-0.00443402
-2.05006	-0.00592599
1.17196	-0.000238083
-1.45473	0.000815331
0.136395	-0.000425196
-1.11552	-0.00894731
-1.71463	-0.00843404
1.12422	0.0176478
-1.73985	0.00399004
-1.47975	0.00791056
-1.58694	0.0062461
1.48247	-0.00519627
-0.727862	-8.92601e-05
0.754843	0.00284845
-0.1128	0.000161278
0.984235	-0.00491107
0.326633	-0.00581657
-1.03745	-0.0153817
-0.0764704	0.00113716
-2.08402	0.0345897
0.389231	-0.000466371
0.243215	-0.00138778
0.455092	-0.00171106
0.275194	-0.00144962
2.91628	0.00519115
0.272422	-0.00121839
-3.20464	0.016699
1.86225	-0.0052886
-2.09501	0.0236018
1.05544	-0.00386895
0.310367	-6.31948e-05
-0.00122802	-2.09638e-06
0.404831	0.00216382
-1.08115	0.0015283
1.41863	-0.0211127
-0.400148	-0.00185106
0.926096	0.00246363
-0.358203	0.00173409
0.126072	-0.000299658
0.387892	-0.00180501
-0.569566	0.00387998
-0.634654	-9.34487e-05
0.882249	0.0103279
-0.677104	0.00246618
0.204175	0.000632636
1.35715	-0.00199582
-2.453	0.00348294
-0.315325	-0.00148807
-0.379922	-0.00392463
-0.608541	0.00558055
1.35717	-0.001972
0.0195746	-4.02096e-05
1.32359	-0.00620401
-0.0912438	-0.000272165
-0.208138	0.00282111
-1.61209	-0.00141792
0.281664	0.00502059
0.785215	-0.00273138
-0.316253	0.00102712
0.353801	-0.00613592
-0.271609	-0.000938519
-1.77443	-0.0305843
-0.0590157	-1.4841e-05
-1.53723	0.0215617
-0.0539041	-5.43543e-07
0.386642	-0.00305547
0.129153	0.00139496
1.54308	-0.0157114
-0.388037	0.00166027
0.0763218	-0.00128576
-0.644921	-0.00339709
-1.68173	0.0059404
-0.900313	0.0033774
-0.383684	0.00601293
-0.587587	-0.0014861
-0.130386	0.00202689
-2.37398	-0.00384941
1.01014	-0.000836106
-0.981124	-0.00271388
0.465062	-0.00182124
1.17503	0.0028318
-1.54914	0.00964588
-0.944311	-0.000297405
-0.524505	0.00514822
1.06121	0.00189809
1.52626	0.0222717
-1.08715	-0.00446758
-0.395067	-0.00109384
-1.8694	-0.00186085
0.886654	0.0147326
-0.0245811	4.22255e-05
0.281015	0.00437182
-0.43059	0.000638696
-0.282224	0.00449927
0.98182	0.00340977
-0.226851	-0.000928228
0.680064	0.000493151
0.137044	0.000223368
-1.1258	-0.0192217
-0.171483	0.000274087
-0.0395065	0.000153534
1.51453	0.010542
-0.126506	-0.000134315
0.0306945	0.000119223
-0.368253	-0.000373139
0.983281	0.00487086
-0.149726	3.27504e-05
-0.584821	0.00127966
-0.432586	-0.00135777
